1  ,1.8178,0.363611275952768  ,2.65,"[C, C, C, D, C, D, C, D, D, D, C, D, D, D, C, C, C, D, D, D, D, D, C, D, D, C, C, D, D, D, C, C, C, C, D, C, C, D, C, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, C, D, D, D, C, D, C, C, C, D, C, D, D, C, D, C, C, D, D, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, D, C, C, C, C, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, D, C, D, D, D, D, C, D, C, D, C, D, C, D, D, D, C, D, C, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, D, C, D, D, C, C, D, D, C, C, D, D, C, C, C, D, D, D, C]"
2  ,2.1962,0.22999034762354703,2.65,"[C, C, C, D, C, D, C, D, D, D, C, D, D, D, C, C, C, D, D, D, D, D, C, D, D, C, C, D, D, D, C, C, C, C, D, C, C, D, C, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, C, D, D, D, C, D, C, C, C, D, C, D, D, C, D, C, C, D, D, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, D, C, C, C, C, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, D, C, D, D, D, D, C, D, C, D, C, D, C, D, D, D, C, D, C, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, D, C, D, D, C, C, D, D, C, C, D, D, C, C, C, D, D, D, C]"
3  ,2.4044,0.2509594389537879 ,2.65,"[C, C, C, D, C, D, C, D, D, D, C, D, D, D, C, C, C, D, D, D, D, D, C, D, D, C, C, D, D, D, C, C, C, C, D, C, C, D, C, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, C, D, D, D, C, D, C, C, C, D, C, D, D, C, D, C, C, D, D, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, D, C, C, C, C, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, D, C, D, D, D, D, C, D, C, D, C, D, C, D, D, D, C, D, C, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, D, C, D, D, C, C, D, D, C, C, D, D, C, C, C, D, D, D, C]"
4  ,2.5236,0.29041873217821196,2.95,"[C, C, C, D, C, D, C, D, D, D, C, C, D, D, C, C, C, D, D, D, D, C, C, C, C, C, D, D, C, D, C, C, C, C, D, C, C, C, D, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, C, D, C, D, C, C, D, D, C, D, C, C, C, C, C, D, D, D, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, D, C, C, C, C, C, D, D, C, D, D, C, C, C, C, D, D, C, D, D, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, C, C, D, D, D, C, C, D, D, D, D, C, D, D, C, C, C, C, D, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, D, C, D, D, D, C, D, C, D, C, C, C, C, C, D, D, C, C, C]"
5  ,2.5752,0.2766675983920054 ,2.95,"[C, C, C, D, C, D, C, D, D, D, C, C, D, D, C, C, C, D, D, D, D, C, C, C, C, C, D, D, C, D, C, C, C, C, D, C, C, C, D, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, C, D, C, D, C, C, D, D, C, D, C, C, C, C, C, D, D, D, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, D, C, C, C, C, C, D, D, C, D, D, C, C, C, C, D, D, C, D, D, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, C, C, D, D, D, C, C, D, D, D, D, C, D, D, C, C, C, C, D, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, D, C, D, D, D, C, D, C, D, C, C, C, C, C, D, D, C, C, C]"
6  ,2.59  ,0.32301702741496463,2.95,"[C, C, C, D, C, D, C, D, D, D, C, C, D, D, C, C, C, D, D, D, D, C, C, C, C, C, D, D, C, D, C, C, C, C, D, C, C, C, D, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, C, D, C, D, C, C, D, D, C, D, C, C, C, C, C, D, D, D, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, D, C, C, C, C, C, D, D, C, D, D, C, C, C, C, D, D, C, D, D, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, C, C, D, D, D, C, C, D, D, D, D, C, D, D, C, C, C, C, D, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, D, C, D, D, D, C, D, C, D, C, C, C, C, C, D, D, C, C, C]"
7  ,2.6828,0.3658198463725007 ,3.0 ,"[C, C, C, D, C, D, C, D, D, C, C, C, D, D, C, C, C, D, D, D, C, C, C, D, C, D, C, D, C, D, D, C, D, C, D, C, D, C, C, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, D, C, C, D, C, D, C, C, C, C, D, C, D, C, C, D, C, C, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, C, C, C, D, C, D, C, D, C, C, D, D, D, C, D, D, C, C, D, D, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, D, D, C, D, C, D, C, C, C, C, C, C, D, D, D, D, D, C, D, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, C, D, C, D, C, D, D, D, C, D, C, C, C, D, C, C, C, C, C]"
8  ,2.8214,0.38583939664062306,3.0 ,"[C, C, C, D, C, D, C, D, D, C, C, C, D, D, C, C, C, D, D, D, C, C, C, D, C, D, C, D, C, D, D, C, D, C, D, C, D, C, C, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, D, C, C, D, C, D, C, C, C, C, D, C, D, C, C, D, C, C, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, C, C, C, D, C, D, C, D, C, C, D, D, D, C, D, D, C, C, D, D, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, D, D, C, D, C, D, C, C, C, C, C, C, D, D, D, D, D, C, D, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, C, D, C, D, C, D, D, D, C, D, C, C, C, D, C, C, C, C, C]"
9  ,2.8258,0.3875620724477565 ,3.0 ,"[C, C, C, D, C, D, C, D, D, C, C, C, D, D, C, C, C, D, D, D, C, C, C, D, C, D, C, D, C, D, D, C, D, C, D, C, D, C, C, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, D, C, C, D, C, D, C, C, C, C, D, C, D, C, C, D, C, C, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, C, C, C, D, C, D, C, D, C, C, D, D, D, C, D, D, C, C, D, D, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, D, D, C, D, C, D, C, C, C, C, C, C, D, D, D, D, D, C, D, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, C, D, C, D, C, D, D, D, C, D, C, C, C, D, C, C, C, C, C]"
10 ,2.8404,0.3927185251551039 ,3.0 ,"[C, C, C, D, C, D, C, D, D, C, C, C, D, D, C, C, C, D, D, D, C, C, C, D, C, D, C, D, C, D, D, C, D, C, D, C, D, C, C, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, D, C, C, D, C, D, C, C, C, C, D, C, D, C, C, D, C, C, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, C, C, C, D, C, D, C, D, C, C, D, D, D, C, D, D, C, C, D, D, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, D, D, C, D, C, D, C, C, C, C, C, C, D, D, D, D, D, C, D, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, C, D, C, D, C, D, D, D, C, D, C, C, C, D, C, C, C, C, C]"
11 ,2.8642,0.4000854408748211 ,3.0 ,"[C, C, C, D, C, D, C, D, D, C, C, C, D, D, C, C, C, D, D, D, C, C, C, D, C, D, C, D, C, D, D, C, D, C, D, C, D, C, C, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, D, C, C, D, C, D, C, C, C, C, D, C, D, C, C, D, C, C, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, C, C, C, D, C, D, C, D, C, C, D, D, D, C, D, D, C, C, D, D, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, D, D, C, D, C, D, C, C, C, C, C, C, D, D, D, D, D, C, D, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, C, D, C, D, C, D, D, D, C, D, C, C, C, D, C, C, C, C, C]"
12 ,2.8642,0.4000854408748211 ,3.0 ,"[C, C, C, D, C, D, C, D, D, C, C, C, D, D, C, C, C, D, D, D, C, C, C, D, C, D, C, D, C, D, D, C, D, C, D, C, D, C, C, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, D, C, C, D, C, D, C, C, C, C, D, C, D, C, C, D, C, C, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, C, C, C, D, C, D, C, D, C, C, D, D, D, C, D, D, C, C, D, D, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, D, D, C, D, C, D, C, C, C, C, C, C, D, D, D, D, D, C, D, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, C, D, C, D, C, D, D, D, C, D, C, C, C, D, C, C, C, C, C]"
13 ,2.8642,0.4000854408748211 ,3.0 ,"[C, C, C, D, C, D, C, D, D, C, C, C, D, D, C, C, C, D, D, D, C, C, C, D, C, D, C, D, C, D, D, C, D, C, D, C, D, C, C, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, D, C, C, D, C, D, C, C, C, C, D, C, D, C, C, D, C, C, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, C, C, C, D, C, D, C, D, C, C, D, D, D, C, D, D, C, C, D, D, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, D, D, C, D, C, D, C, C, C, C, C, C, D, D, D, D, D, C, D, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, C, D, C, D, C, D, D, D, C, D, C, C, C, D, C, C, C, C, C]"
14 ,2.8642,0.4000854408748211 ,3.0 ,"[C, C, C, D, C, D, C, D, D, C, C, C, D, D, C, C, C, D, D, D, C, C, C, D, C, D, C, D, C, D, D, C, D, C, D, C, D, C, C, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, D, C, C, D, C, D, C, C, C, C, D, C, D, C, C, D, C, C, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, C, C, C, D, C, D, C, D, C, C, D, D, D, C, D, D, C, C, D, D, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, D, D, C, D, C, D, C, C, C, C, C, C, D, D, D, D, D, C, D, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, C, D, C, D, C, D, D, D, C, D, C, C, C, D, C, C, C, C, C]"
15 ,2.8642,0.4000854408748211 ,3.0 ,"[C, C, C, D, C, D, C, D, D, C, C, C, D, D, C, C, C, D, D, D, C, C, C, D, C, D, C, D, C, D, D, C, D, C, D, C, D, C, C, C, D, D, D, C, C, C, D, C, D, D, C, C, C, D, C, C, D, D, D, C, D, D, C, C, D, C, D, C, C, C, C, D, C, D, C, C, D, C, C, C, D, D, D, C, C, D, C, C, D, C, C, C, C, C, C, C, C, C, C, C, C, C, C, D, C, D, C, D, C, C, D, D, D, C, D, D, C, C, D, D, C, C, C, D, C, D, D, D, D, D, C, C, D, C, D, D, D, C, C, D, D, D, C, D, C, D, C, C, C, C, C, C, D, D, D, D, D, C, D, D, C, C, C, D, C, D, C, D, C, C, C, C, D, C, D, C, D, D, D, C, C, C, D, C, D, C, D, D, D, C, D, C, C, C, D, C, C, C, C, C]"
